bgs,bgs (2),bgs (3),bgs (4),bgs (5),bgs (6),bgs (7),bgs (8),bgs (9),bgs (10),bgs (11),bgs (12),bgs (13),sp_wt,news-item,news-item (2),news-item (3),news-item (4),news-item (5),news-item (6),news-item (7),news-item (8),news-item (9),news-item (10),news-item (11),news-item (12),news-item (13)
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,D33YQ248,122.25,30.17,2018-05,8.07,8.08,1.39,0.800,0.038,0.042
东海,浙江,舟山,D33YQ237,122.36,30.08,2018-05,8.08,7.75,0.97,0.784,0.037,0.046,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,舟山,D33YQ168,123.00,30.05,2018-05,8.22,6.88,1.24,0.390,0.024,0.046
东海,浙江,舟山,D33YQ169,122.64,29.99,2018-05,8.17,7.52,0.84,0.512,0.034,0.027,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,D33YQ235,122.10,29.98,2018-05,8.04,7.70,1.13,0.711,0.037,0.041
东海,浙江,舟山,D33YQ049,122.01,29.95,2018-05,8.03,7.89,1.36,0.824,0.043,0.030,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,D33YQ236,122.49,29.90,2018-05,8.10,7.23,0.80,0.686,0.026,0.034
东海,浙江,舟山,D33YQ234,122.18,29.88,2018-05,8.04,7.78,1.50,0.833,0.030,0.030,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,D33YQ216,122.17,29.83,2018-05,8.02,7.61,1.45,0.866,0.033,0.046
东海,浙江,舟山,D33YQ057,122.03,29.78,2018-05,8.03,7.72,0.99,0.880,0.043,0.042,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,舟山,D33YQ170,122.83,29.75,2018-05,8.24,7.46,1.18,0.378,0.017,0.047
东海,浙江,舟山,D33YQ171,122.49,29.70,2018-05,8.06,6.51,0.74,0.664,0.025,0.041,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,舟山,D33YQ064,122.00,29.67,2018-05,8.06,7.60,1.18,0.652,0.036,0.035
东海,浙江,舟山,D33YQ196,122.27,29.62,2018-05,8.05,6.91,1.56,0.605,0.041,0.034,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,舟山,D33JQ003,123.38,30.67,2018-05,8.28,8.56,0.81,0.388,0.005,0.026
东海,浙江,台州,D33YQ082,121.64,29.11,2018-05,8.07,8.17,0.96,0.827,0.030,0.021,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,台州,D33YQ224,121.83,28.83,2018-05,8.07,7.14,1.02,0.911,0.026,0.034
东海,浙江,台州,D33YQ182,121.99,28.79,2018-05,8.05,6.37,1.04,0.707,0.027,0.044,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,台州,D33YQ174,122.28,28.71,2018-05,8.19,7.12,1.14,0.421,0.011,0.043
东海,浙江,台州,D33YQ198,121.68,28.62,2018-05,8.04,7.48,1.35,0.426,0.025,0.025,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,台州,D33YQ199,122.00,28.57,2018-05,8.05,8.03,0.55,0.299,0.012,0.021
东海,浙江,台州,D33YQ188,122.24,28.55,2018-05,8.15,7.41,0.60,0.121,0.004,0.027,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,台州,D33YQ195,121.61,28.46,2018-05,8.12,7.96,1.57,0.082,0.007,0.065
东海,浙江,台州,D33YQ200,121.88,28.28,2018-05,8.09,7.87,0.40,0.218,0.004,0.059,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,台州,D33YQ223,121.67,28.27,2018-05,8.04,8.20,0.69,0.378,0.016,0.042
东海,浙江,台州,D33YQ159,121.48,28.23,2018-05,8.14,8.07,0.85,0.473,0.021,0.031,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,浙江,台州,D33YQ201,121.43,28.13,2018-05,8.12,7.98,0.44,0.475,0.023,0.019
东海,浙江,台州,D33YQ227,121.11,28.10,2018-05,8.01,7.51,1.21,0.607,0.034,0.006,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,台州,D33YQ230,121.29,28.04,2018-05,8.10,8.37,0.64,0.538,0.022,0.030
东海,浙江,台州,D33YQ176,121.69,28.02,2018-05,8.16,7.00,1.38,0.247,0.005,0.026,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,台州,D33YQ175,121.46,28.00,2018-05,8.04,7.45,0.71,0.359,0.013,0.032
东海,浙江,温州,D33YQ225,121.14,28.20,2018-05,7.91,7.80,1.41,0.722,0.041,0.005,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,温州,D33YQ228,121.14,28.01,2018-05,8.10,8.06,1.45,0.571,0.030,0.006
东海,浙江,温州,D33YQ161,120.97,27.97,2018-05,7.95,7.38,1.99,1.338,0.052,0.072,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,温州,D33YQ229,121.10,27.93,2018-05,8.07,8.60,1.68,0.698,0.027,0.037
东海,浙江,温州,D33YQ231,121.26,27.88,2018-05,8.07,7.97,1.36,0.441,0.020,0.065,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,浙江,温州,D33YQ162,120.91,27.89,2018-05,8.06,7.82,1.89,0.767,0.030,0.014
东海,浙江,温州,D33YQ202,121.00,27.83,2018-05,8.18,7.96,0.55,0.430,0.018,0.016,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,温州,D33YQ163,121.13,27.75,2018-05,8.08,7.03,1.14,0.326,0.012,0.015
东海,浙江,温州,D33YQ177,121.46,27.74,2018-05,8.21,7.99,1.57,0.109,0.001,0.033,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,温州,D33YQ184,121.05,27.64,2018-05,8.24,7.64,0.85,0.236,0.005,0.029
东海,浙江,温州,D33YQ164,120.63,27.58,2018-05,8.10,5.37,1.41,0.775,0.037,0.031,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,温州,D33YQ203,120.83,27.50,2018-05,8.13,6.18,1.26,0.215,0.011,0.024
东海,浙江,温州,D33YQ189,121.18,27.50,2018-05,8.18,7.47,1.01,0.088,0.006,0.040,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,浙江,温州,D33YQ178,120.95,27.43,2018-05,8.23,7.81,1.11,0.040,0.005,0.082
东海,浙江,温州,D33YQ204,120.68,27.37,2018-05,8.16,7.58,1.51,0.234,0.018,0.035,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,浙江,温州,D33YQ165,120.56,27.35,2018-05,8.18,7.36,1.55,0.205,0.017,0.035
东海,浙江,温州,D33YQ179,121.15,27.28,2018-05,8.21,8.45,0.58,0.059,0.003,0.024,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,浙江,温州,D33YQ180,120.81,27.28,2018-05,8.16,6.89,1.15,0.113,0.005,0.020
东海,浙江,温州,D33YQ166,120.45,27.19,2018-05,8.12,7.18,1.29,0.247,0.019,0.029,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,D35JQ002,121.00,27.00,2018-05,8.10,6.70,1.28,0.063,0.002,0.016
东海,福建,宁德,D33YQ226,120.50,27.16,2018-05,8.15,7.28,1.35,0.170,0.014,0.018,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,宁德,D35YQ121,120.26,27.27,2018-05,7.63,7.31,1.00,0.632,0.017,0.028
东海,福建,宁德,D35YQ122,120.29,27.26,2018-05,7.64,7.62,1.20,0.617,0.018,0.027,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,宁德,D35YQ123,120.29,27.24,2018-05,7.76,7.29,1.19,0.610,0.019,0.024
东海,福建,宁德,D35YQ002,120.20,27.21,2018-05,7.43,6.67,0.84,0.297,0.014,0.033,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,D35YQ003,120.45,27.16,2018-05,8.03,7.20,1.18,0.190,0.011,0.017
东海,福建,宁德,D35YQ005,120.55,27.13,2018-05,8.05,7.09,1.16,0.188,0.007,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,D35YQ008,120.55,27.00,2018-05,8.16,6.84,0.76,0.079,0.002,0.017
东海,福建,宁德,D35YQ010,120.26,26.95,2018-05,8.08,6.66,1.09,0.143,0.006,0.038,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,D35YQ013,120.17,26.86,2018-05,8.09,8.07,0.86,0.099,0.004,0.018
东海,福建,宁德,D35YQ125,119.68,26.86,2018-05,8.02,7.14,1.87,0.948,0.041,0.027,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,D35YQ014,120.40,26.86,2018-05,8.09,6.61,0.91,0.147,0.005,0.027
东海,福建,宁德,D35YQ126,119.69,26.82,2018-05,8.04,7.26,1.76,0.813,0.046,0.038,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,宁德,D35YQ016,119.98,26.76,2018-05,8.13,7.36,1.25,0.541,0.083,0.016
东海,福建,宁德,D35YQ017,119.72,26.76,2018-05,8.06,7.78,1.21,0.753,0.045,0.033,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,宁德,D35YQ127,119.61,26.75,2018-05,7.76,7.15,1.09,0.890,0.045,0.049
东海,福建,宁德,D35YQ018,119.76,26.72,2018-05,7.97,6.73,1.27,0.651,0.028,0.016,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,宁德,D35YQ128,119.78,26.72,2018-05,7.99,7.09,0.90,0.661,0.037,0.043
东海,福建,宁德,D35YQ019,119.70,26.70,2018-05,7.92,7.18,0.86,0.766,0.047,0.020,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,宁德,D35YQ129,119.96,26.67,2018-05,8.04,6.08,0.83,0.542,0.069,0.018
东海,福建,宁德,D35YQ020,120.29,26.67,2018-05,8.10,6.52,0.99,0.061,0.003,0.017,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,宁德,D35YQ021,119.81,26.67,2018-05,8.02,7.03,0.92,0.526,0.045,0.030
东海,福建,宁德,D35YQ022,119.58,26.65,2018-05,7.66,5.86,1.16,1.098,0.039,0.057,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,福建,宁德,D35YQ023,119.65,26.63,2018-05,8.01,6.79,0.85,0.438,0.037,0.028
东海,福建,宁德,D35YQ024,119.87,26.62,2018-05,8.07,7.09,0.75,0.362,0.028,0.017,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,宁德,D35YQ026,119.82,26.58,2018-05,8.10,6.96,0.71,0.264,0.019,0.014
东海,福建,宁德,D35YQ027,120.03,26.57,2018-05,8.08,6.65,1.04,0.134,0.004,0.021,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,宁德,D35YQ028,120.13,26.50,2018-05,8.08,6.37,1.04,0.130,0.008,0.014
东海,福建,福州,D35YQ130,119.65,26.47,2018-05,8.12,5.68,0.78,0.472,0.018,0.031,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,福建,福州,D35YQ131,119.80,26.42,2018-05,8.14,5.57,0.93,0.394,0.015,0.027
东海,福建,福州,D35YQ004,119.90,26.40,2018-06,8.02,6.23,0.88,0.175,0.014,0.021,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,福州,D35YQ032,119.72,26.39,2018-05,8.17,6.48,0.86,0.504,0.019,0.031
东海,福建,福州,D35YQ033,119.77,26.38,2018-05,8.16,5.80,0.91,0.476,0.021,0.030,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,D35YQ099,120.16,26.31,2018-06,8.12,6.81,1.18,0.081,0.007,0.013
东海,福建,福州,D35YQ035,119.75,26.25,2018-06,8.10,6.76,0.95,0.096,0.003,0.015,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,D35YQ036,119.80,26.25,2018-06,8.09,6.48,1.31,0.050,0.004,0.014
东海,福建,福州,D35YQ037,119.55,26.21,2018-05,8.02,6.18,17.20,0.545,0.023,0.046,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,福州,D35YQ038,119.73,26.20,2018-06,8.10,6.54,1.32,0.256,0.006,0.029
东海,福建,福州,D35YQ039,119.68,26.09,2018-05,8.14,7.57,1.46,0.428,0.016,0.033,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,福州,D35YQ040,119.73,26.08,2018-06,8.16,7.16,1.34,0.286,0.006,0.022
东海,福建,福州,D35YQ132,119.62,26.06,2018-05,8.09,6.79,1.62,0.460,0.021,0.053,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,D35YQ041,119.80,26.05,2018-06,8.21,7.14,1.58,0.198,0.004,0.021
东海,福建,福州,D35YQ043,119.73,25.90,2018-06,8.24,7.79,1.33,0.104,0.004,0.023,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,D35YQ044,119.73,25.75,2018-06,8.23,7.06,1.22,0.052,0.003,0.018
东海,福建,福州,D35YQ100,120.14,25.72,2018-06,8.15,7.43,0.70,0.052,0.004,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,D35JQ007,120.54,26.07,2018-06,8.17,7.33,0.66,0.056,0.004,0.014
东海,福建,福州,D35YQ049,119.64,25.50,2018-05,8.05,6.88,0.99,0.084,0.010,0.028,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,D35YQ137,119.37,25.49,2018-05,8.04,6.92,1.21,0.135,0.014,0.032
东海,福建,福州,D35YQ050,119.42,25.43,2018-05,8.05,6.53,1.30,0.142,0.013,0.023,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,D35YQ138,119.68,25.43,2018-05,8.06,6.76,0.94,0.093,0.012,0.027
东海,福建,福州,D35YQ139,119.32,25.39,2018-05,8.01,7.11,1.17,0.189,0.018,0.032,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,福州,D35YQ101,120.04,25.32,2018-05,8.13,7.22,0.41,0.044,0.005,0.016
东海,福建,福州,D35YQ047,119.63,25.60,2018-05,8.04,6.51,0.82,0.101,0.012,0.024,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,福州,D35YQ046,119.53,25.64,2018-05,8.10,7.33,0.57,0.182,0.023,0.030
东海,福建,莆田,D35YQ051,119.24,25.43,2018-05,7.99,6.78,1.16,0.227,0.020,0.023,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,莆田,D35YQ053,119.22,25.38,2018-05,8.01,7.26,1.25,0.263,0.025,0.022
东海,福建,莆田,D35YQ140,118.94,25.26,2018-05,8.08,7.15,0.57,0.195,0.024,0.024,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,福建,莆田,D35YQ141,118.97,25.23,2018-05,8.12,7.18,0.68,0.163,0.038,0.020
东海,福建,莆田,D35YQ055,119.18,25.09,2018-05,8.10,7.03,1.20,0.045,0.008,0.021,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,莆田,D35YQ102,119.49,25.01,2018-05,8.13,6.84,0.29,0.027,0.005,0.024
东海,福建,莆田,D35JQ014,119.37,24.70,2018-05,8.22,7.78,0.50,0.044,0.003,0.013,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,莆田,D35YQ136,119.23,25.43,2018-05,7.99,7.50,1.27,0.218,0.020,0.032
东海,福建,泉州,D35YQ054,118.98,25.20,2018-05,8.10,7.23,0.61,0.185,0.022,0.024,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,泉州,D35YQ142,118.96,25.09,2018-05,8.10,6.88,1.25,0.074,0.010,0.032
东海,福建,泉州,D35YQ143,119.01,25.07,2018-05,8.10,7.08,1.35,0.078,0.009,0.027,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,泉州,D35YQ056,119.07,24.97,2018-05,8.10,7.17,1.26,0.032,0.007,0.026
东海,福建,泉州,D35YQ144,118.68,24.94,2018-05,7.98,7.24,1.33,0.877,0.070,0.042,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,泉州,D35YQ057,119.08,24.88,2018-05,8.10,7.21,1.19,0.052,0.005,0.022
东海,福建,泉州,D35YQ145,118.69,24.87,2018-05,7.97,7.26,1.50,0.681,0.048,0.037,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,泉州,D35YQ059,119.00,24.87,2018-05,8.11,6.95,0.70,0.035,0.006,0.025
东海,福建,泉州,D35YQ060,118.75,24.83,2018-05,7.99,6.71,1.06,0.269,0.020,0.027,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,泉州,D35YQ146,118.67,24.83,2018-05,7.95,7.31,1.40,0.525,0.020,0.040
东海,福建,泉州,D35YQ062,118.87,24.78,2018-05,8.11,7.04,0.84,0.065,0.007,0.025,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,泉州,D35YQ063,118.78,24.76,2018-05,8.08,6.65,0.92,0.048,0.006,0.020
东海,福建,泉州,D35YQ064,118.75,24.72,2018-05,8.10,6.93,0.94,0.046,0.006,0.020,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,泉州,D35YQ103,118.97,24.66,2018-05,8.13,7.61,0.37,0.019,0.004,0.008
东海,福建,泉州,D35YQ147,118.69,24.63,2018-05,8.08,7.02,0.77,0.043,0.006,0.023,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,泉州,D35YQ160,118.35,24.52,2018-05,8.18,7.54,1.35,0.102,0.014,0.010
东海,福建,泉州,D35YQ155,118.19,24.44,2018-05,8.13,7.56,1.33,0.306,0.034,0.016,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,福建,泉州,D35JQ017,118.43,24.56,2018-05,8.07,7.44,1.14,0.367,0.029,0.029
东海,福建,泉州,D35JQ020,118.81,24.35,2018-05,8.13,7.38,0.31,0.024,0.004,0.031,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,泉州,D35JQ021,118.48,24.27,2018-05,8.15,7.78,0.44,0.029,0.004,0.014
东海,福建,厦门,D35YQ159,118.16,24.61,2018-05,8.01,6.62,1.94,0.587,0.056,0.020,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,厦门,D35YQ158,118.13,24.57,2018-05,8.00,6.70,1.56,0.523,0.046,0.012
东海,福建,厦门,D35YQ148,118.08,24.55,2018-05,7.95,6.25,1.90,0.706,0.052,0.016,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,厦门,D35YQ161,118.39,24.55,2018-05,8.19,7.36,1.57,0.094,0.012,0.009
东海,福建,厦门,D35YQ157,118.20,24.54,2018-05,8.16,6.42,1.52,0.305,0.030,0.017,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,厦门,D35YQ149,118.07,24.52,2018-05,8.04,6.37,1.85,0.606,0.038,0.008
东海,福建,厦门,D35YQ156,118.22,24.50,2018-05,8.15,7.63,1.43,0.261,0.021,0.012,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,厦门,D35YQ150,118.06,24.48,2018-05,8.03,6.92,0.64,0.595,0.033,0.049
东海,福建,厦门,D35YQ162,118.05,24.45,2018-05,7.94,6.52,0.73,0.846,0.041,0.040,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,厦门,D35YQ077,118.00,24.45,2018-05,7.92,6.68,0.72,0.866,0.039,0.047
东海,福建,厦门,D35YQ151,118.07,24.44,2018-05,8.00,7.19,0.65,0.565,0.032,0.041,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,东海,福建,厦门,D35YQ153,118.09,24.41,2018-05,8.07,7.19,0.50,0.363,0.024,0.040
东海,福建,厦门,D35YQ154,118.15,24.41,2018-05,8.04,6.96,0.34,0.367,0.025,0.037,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,东海,福建,漳州,D35YQ152,118.01,24.42,2018-05,7.93,7.48,0.67,1.026,0.042,0.043
东海,福建,漳州,D35YQ082,118.17,24.20,2018-05,8.09,7.21,1.02,0.066,0.012,0.019,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,漳州,D35YQ163,117.74,23.94,2018-05,8.15,6.91,0.92,0.055,0.012,0.038
东海,福建,漳州,D35YQ104,118.05,23.94,2018-05,8.18,6.96,0.52,0.042,0.007,0.019,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,漳州,D35YQ084,117.70,23.92,2018-05,8.17,7.08,0.81,0.049,0.011,0.034
东海,福建,漳州,D35YQ164,117.52,23.88,2018-05,8.06,6.66,0.74,0.167,0.018,0.019,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,东海,福建,漳州,D35YQ165,117.58,23.83,2018-05,8.07,6.79,0.93,0.142,0.014,0.014
东海,福建,漳州,D35YQ088,117.54,23.76,2018-05,8.09,7.07,0.53,0.106,0.023,0.045,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,东海,福建,漳州,D35YQ166,117.44,23.75,2018-05,8.00,6.68,0.42,0.368,0.044,0.032
东海,福建,漳州,D35YQ090,117.57,23.72,2018-05,8.09,6.58,0.68,0.154,0.008,0.012,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,漳州,D35YQ092,117.32,23.69,2018-05,8.02,6.96,0.67,0.114,0.028,0.033
东海,福建,漳州,D35YQ095,117.30,23.57,2018-05,8.18,6.93,0.58,0.057,0.011,0.030,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,东海,福建,漳州,D35YQ167,117.31,23.65,2018-05,8.04,6.79,0.54,0.126,0.029,0.030
南海,福建,漳州,N44YQ287,117.66,23.31,2018-05,8.15,7.10,0.43,0.139,0.003,0.022,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,福建,漳州,N44YQ178,117.47,23.47,2018-05,8.15,7.59,0.57,0.145,0.003,0.025
南海,福建,漳州,N44YQ180,117.25,23.50,2018-05,8.16,7.92,0.83,0.150,0.003,0.025,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,潮州,N44YQ179,117.04,23.53,2018-05,8.12,7.14,0.93,0.185,0.005,0.035
南海,广东,揭阳,N44ZQ007,116.69,23.05,2018-05,8.15,7.17,0.63,0.133,0.004,0.028,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,揭阳,N44YQ001,116.30,22.94,2018-05,8.21,7.15,0.84,0.144,0.004,0.024
南海,广东,揭阳,N44YQ182,116.53,22.99,2018-05,7.96,6.92,0.42,0.236,0.008,0.048,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,揭阳,N44YQ184,116.72,22.85,2018-05,8.18,7.56,0.57,0.122,0.002,0.024
南海,广东,揭阳,N44YQ187,116.29,22.77,2018-05,8.12,7.18,0.74,0.133,0.006,0.023,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,揭阳,N44JQ004,116.58,22.72,2018-05,8.13,6.98,0.48,0.120,0.003,0.026
南海,广东,汕头,N44ZQ001,116.83,23.37,2018-05,8.16,7.81,1.23,0.188,0.004,0.042,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,汕头,N44ZQ002,116.77,23.32,2018-05,8.05,6.78,1.09,0.236,0.015,0.031
南海,广东,汕头,N44ZQ003,116.81,23.32,2018-05,8.07,7.32,0.70,0.238,0.006,0.023,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,汕头,N44ZQ004,116.80,23.27,2018-05,8.11,7.05,0.27,0.202,0.006,0.017
南海,广东,汕头,N44ZQ005,116.75,23.20,2018-05,8.00,6.63,0.66,0.201,0.005,0.051,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,汕头,N44ZQ006,116.62,23.15,2018-05,8.03,7.78,0.94,0.188,0.005,0.040
南海,广东,汕头,N44YQ300,116.59,23.37,2018-05,7.80,5.90,1.63,0.476,0.032,0.045,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,汕头,N44JQ001,117.00,23.25,2018-05,8.19,7.74,0.62,0.159,0.003,0.034
南海,广东,汕头,N44JQ002,116.92,23.05,2018-05,8.14,7.24,0.55,0.145,0.002,0.025,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,汕头,N44JQ003,117.01,23.30,2018-05,8.17,8.07,0.72,0.147,0.004,0.026
南海,广东,汕头,N44YQ181,117.36,23.08,2018-05,8.13,6.80,0.43,0.132,0.002,0.021,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,汕头,N44YQ183,116.96,22.90,2018-05,8.15,6.96,0.48,0.151,0.003,0.025
南海,广东,惠州,N44YQ288,114.68,22.74,2018-05,8.19,6.00,0.37,0.052,0.011,0.020,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,惠州,N44YQ289,114.71,22.70,2018-05,8.21,6.77,0.24,0.031,0.009,0.018
南海,广东,惠州,N44YQ290,114.72,22.62,2018-05,8.22,6.56,0.26,0.031,0.010,0.015,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,惠州,N44YQ291,114.76,22.57,2018-05,8.26,6.64,0.35,0.031,0.010,0.012
南海,广东,惠州,N44YQ292,114.86,22.54,2018-05,8.23,6.52,0.39,0.039,0.013,0.012,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,惠州,N44YQ293,114.76,22.53,2018-05,8.27,6.63,0.31,0.028,0.012,0.012
南海,广东,惠州,N44YQ301,114.66,22.55,2018-05,8.28,6.70,0.31,0.035,0.011,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,惠州,N44YQ302,114.65,22.61,2018-05,8.22,6.40,0.36,0.033,0.009,0.016
南海,广东,惠州,N44YQ303,114.64,22.66,2018-05,8.21,6.03,0.42,0.038,0.009,0.024,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,惠州,N44YQ304,114.65,22.70,2018-05,8.18,6.34,0.56,0.058,0.010,0.016
南海,广东,惠州,N44YQ305,114.66,22.73,2018-05,8.18,6.49,0.34,0.043,0.008,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,惠州,N44YQ306,114.66,22.75,2018-05,8.16,5.94,0.54,0.053,0.010,0.020
南海,广东,惠州,N44YQ307,114.59,22.72,2018-05,8.30,7.52,0.96,0.158,0.008,0.026,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,惠州,N44YQ308,114.55,22.68,2018-05,8.23,5.83,0.75,0.114,0.008,0.021
南海,广东,惠州,N44YQ309,114.61,22.68,2018-05,8.25,6.11,0.66,0.064,0.009,0.016,一类,,,,,,,,,,,,,
