bgs,bgs (2),bgs (3),bgs (4),bgs (5),bgs (6),bgs (7),bgs (8),bgs (9),bgs (10),bgs (11),bgs (12),bgs (13),sp_wt,news-item,news-item (2),news-item (3),news-item (4),news-item (5),news-item (6),news-item (7),news-item (8),news-item (9),news-item (10),news-item (11),news-item (12),news-item (13)
南海,广东,汕尾,GD1506,115.99,22.81,2019-08,8.17,6.31,1.525,0.033,0.005,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,汕尾,N44YQ002,116.05,22.82,2019-08,8.17,6.32,1.110,0.016,0.004,0.009
南海,广东,汕尾,N44WQ188,116.28,22.60,2019-08,8.15,5.94,0.623,0.041,0.006,0.009,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,汕尾,N44YQ003,115.72,22.69,2019-08,8.13,5.60,0.465,0.031,0.003,0.007
南海,广东,汕尾,N44YQ004,115.60,22.60,2019-08,8.12,5.38,0.760,0.063,0.005,0.013,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,汕尾,N44YQ005,115.17,22.56,2019-08,8.07,4.70,0.815,0.027,0.001,0.009
南海,广东,汕尾,N44YQ191,115.89,22.75,2019-08,8.09,5.11,0.860,0.092,0.008,0.005,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,汕尾,N44YQ192,115.67,22.84,2019-08,8.24,6.18,1.350,0.029,0.001,0.017
南海,广东,汕尾,N44YQ193,115.34,22.68,2019-08,8.13,5.74,1.265,0.024,0.001,0.011,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,汕尾,N44YQ194,115.08,22.76,2019-08,8.09,5.32,0.760,0.013,0.001,0.005
南海,广东,汕尾,N44JQ006,115.42,22.25,2019-08,8.32,6.73,2.130,0.026,未检出,0.023,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,汕尾,N44YQ189,116.03,22.57,2019-08,8.13,5.57,0.737,0.038,0.005,0.005
南海,广东,汕尾,N44YQ190,115.87,22.56,2019-08,8.13,5.53,0.617,0.035,0.004,0.007,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,汕尾,N44YQ195,115.38,22.50,2019-08,8.15,5.43,0.620,0.041,0.004,0.015
南海,广东,江门,GD0701,112.43,21.81,2019-08,7.84,5.56,1.470,0.905,0.024,0.022,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,GD0702,112.69,21.66,2019-08,7.94,6.50,0.580,0.164,0.005,0.017
南海,广东,江门,GD0703,112.75,21.88,2019-08,7.93,5.85,0.800,0.390,0.011,0.034,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,江门,N44YQ226,113.10,22.00,2019-08,7.86,5.16,1.650,1.745,0.026,0.043
南海,广东,江门,N44YQ228,112.97,21.70,2019-08,7.94,5.96,0.525,0.178,0.004,0.005,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,N44YQ229,112.90,21.53,2019-08,8.09,6.58,0.447,0.071,0.001,未检出
南海,广东,江门,N44YQ009,112.87,21.86,2019-08,7.93,5.88,0.960,0.424,0.018,0.024,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,江门,N44YQ010,112.72,21.60,2019-08,8.02,5.85,0.565,0.056,0.002,未检出
南海,广东,江门,N44YQ011,112.35,21.68,2019-08,8.00,6.01,0.390,0.191,0.005,0.007,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,N44YQ012,112.50,21.50,2019-08,8.14,6.25,0.330,0.055,0.002,0.006
南海,广东,江门,N44YQ227,112.62,21.74,2019-08,7.95,5.98,0.700,0.198,0.007,0.018,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,N44YQ236,112.81,21.36,2019-08,8.11,6.49,0.360,0.042,未检出,0.006
南海,广东,江门,N44YQ237,112.60,21.36,2019-08,8.09,6.77,0.367,0.042,0.001,0.013,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,江门,N44YQ238,112.39,21.40,2019-08,8.10,6.11,0.430,0.038,0.001,0.004
南海,广东,江门,N44WQ235,112.99,21.38,2019-08,8.12,6.56,0.350,0.051,未检出,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,东莞,N44ZQ022,113.67,22.73,2019-08,7.51,4.56,2.830,2.234,0.049,0.031
南海,广东,东莞,N44YQ222,113.62,22.79,2019-08,7.57,4.35,3.110,2.654,0.049,0.036,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,中山,GD2001,113.62,22.48,2019-08,8.27,5.80,1.960,1.854,0.022,0.013
南海,广东,中山,N44ZQ026,113.73,22.47,2019-08,7.94,3.80,2.440,2.213,0.032,0.016,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,阳江,GD1701,112.03,21.74,2019-08,8.08,5.13,0.690,0.380,0.004,0.019
南海,广东,阳江,GD1702,112.36,21.53,2019-08,8.12,7.39,0.405,0.117,0.002,0.013,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,阳江,GD1703,111.89,21.41,2019-08,8.11,5.73,0.560,0.070,0.001,0.008
南海,广东,阳江,GD1704,112.21,21.72,2019-08,8.09,5.71,0.630,0.137,0.002,0.055,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,阳江,GD1705,111.82,21.67,2019-08,7.86,5.12,0.830,0.344,0.019,0.010
南海,广东,阳江,GD1706,111.67,21.51,2019-08,8.07,5.39,0.460,0.129,0.001,0.022,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,阳江,N44YQ013,112.24,21.53,2019-08,8.13,5.69,0.440,0.049,0.001,0.017
南海,广东,阳江,N44YQ014,112.04,21.72,2019-08,7.97,5.01,0.970,0.412,0.004,0.017,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,阳江,N44YQ015,111.81,21.60,2019-08,7.95,5.06,0.630,0.311,0.013,0.029
南海,广东,阳江,N44YQ016,111.75,21.45,2019-08,8.12,5.50,0.465,0.115,0.001,0.019,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,N44YQ018,111.59,21.29,2019-08,8.12,6.09,0.800,0.059,0.001,未检出
南海,广东,阳江,N44YQ239,111.99,21.57,2019-08,8.10,5.50,0.510,0.078,未检出,0.007,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,阳江,N44YQ245,111.59,21.47,2019-08,8.05,5.52,0.515,0.155,0.001,0.012
南海,广东,阳江,N44YQ240,112.09,21.43,2019-08,8.16,5.32,0.550,0.061,0.001,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,阳江,N44YQ241,112.25,21.26,2019-08,8.14,6.32,0.480,0.038,0.001,0.006
南海,广东,阳江,N44YQ242,112.05,21.31,2019-08,8.15,5.07,0.537,0.052,0.001,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,阳江,N44YQ243,111.91,21.35,2019-08,8.14,5.22,0.570,0.058,0.001,未检出
南海,广东,阳江,N44YQ246,111.86,21.20,2019-08,8.16,5.52,0.490,0.075,未检出,0.016,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,阳江,N44YQ247,111.67,21.14,2019-08,8.16,5.54,0.750,0.126,0.001,未检出
南海,广东,茂名,GD0901,111.06,21.45,2019-08,8.02,6.05,0.770,0.217,0.002,0.045,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,茂名,GD0902,111.38,21.29,2019-08,8.09,5.79,0.587,0.071,0.001,0.030
南海,广东,茂名,GD0903,111.41,21.50,2019-08,8.05,5.26,0.830,0.162,0.001,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,N00WQ005,111.75,20.25,2019-08,8.09,6.03,0.300,0.057,0.001,0.038
南海,广东,茂名,N44YQ017,111.37,21.35,2019-08,8.05,7.22,1.065,0.256,0.002,0.053,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,N44YQ019,111.15,21.25,2019-08,8.30,7.09,0.660,0.074,0.001,0.030
南海,广东,茂名,N44YQ244,111.38,21.45,2019-08,8.06,7.94,0.810,0.156,0.001,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,茂名,N44YQ249,111.17,21.43,2019-08,8.01,7.19,0.755,0.209,0.003,0.060
南海,广东,茂名,N44JQ013,111.25,20.75,2019-08,8.15,7.14,0.560,0.049,0.001,0.029,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,茂名,N44JQ014,111.50,20.50,2019-08,8.19,7.00,0.710,0.044,0.001,0.021
南海,广东,茂名,N44YQ248,111.46,21.07,2019-08,8.17,6.05,0.550,0.062,未检出,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GD0401,113.75,22.29,2019-08,8.29,3.34,1.160,1.452,0.020,0.020
南海,广东,珠海,GD0402,113.61,22.30,2019-08,7.98,5.16,1.510,1.320,0.024,0.013,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GD0403,113.67,22.17,2019-08,8.03,5.16,1.350,1.185,0.008,0.013
南海,广东,珠海,GD0404,113.80,22.15,2019-08,8.14,6.34,1.430,1.075,0.003,0.011,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GD0405,113.49,22.05,2019-08,8.09,2.18,0.820,0.879,0.005,0.013
南海,广东,珠海,GD0406,114.01,22.09,2019-08,8.14,3.10,1.325,0.490,0.009,0.016,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,GD0407,113.07,22.05,2019-08,8.06,4.68,3.150,1.533,0.004,0.018
南海,广东,珠海,GD0408,113.72,21.99,2019-08,8.21,4.61,1.760,0.237,0.002,0.009,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广东,珠海,GD0409,113.43,21.87,2019-08,8.18,6.09,1.715,0.404,0.002,0.024
南海,广东,珠海,GD0410,113.94,21.84,2019-08,8.39,5.96,0.850,0.038,0.003,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,GD0411,113.06,21.70,2019-08,8.41,6.59,1.390,0.202,0.001,0.011
南海,广东,珠海,N44ZQ027,113.65,22.38,2019-08,8.06,4.46,1.400,2.373,0.017,0.016,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,珠海,N44WQ218,114.06,21.59,2019-08,7.82,4.62,0.820,0.026,0.002,未检出
南海,广东,珠海,N44ZQ029,113.69,22.25,2019-08,7.96,5.34,1.070,0.976,0.010,0.009,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,N44ZQ030,113.70,22.20,2019-08,8.02,3.42,1.190,1.233,0.012,未检出
南海,广东,珠海,N44ZQ031,113.80,22.20,2019-08,8.00,5.20,0.725,0.730,0.010,0.009,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,N44ZQ032,113.78,22.09,2019-08,8.11,2.13,0.705,0.758,0.005,0.009
南海,广东,珠海,N44ZQ033,113.50,22.00,2019-08,8.26,7.87,2.030,1.461,0.004,0.016,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,N44YQ215,113.61,22.18,2019-08,7.94,3.80,0.860,0.798,0.014,0.011
南海,广东,珠海,N44YQ224,113.34,21.95,2019-08,8.51,6.95,1.440,1.039,0.002,0.009,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,N44YQ225,113.16,21.93,2019-08,8.30,5.41,1.480,1.050,0.003,0.013
南海,广东,珠海,N44YQ006,113.64,21.94,2019-08,8.17,2.50,0.570,0.297,0.004,未检出,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,珠海,N44YQ007,113.15,21.80,2019-08,8.31,6.75,1.750,0.517,0.001,0.016
南海,广东,珠海,N44YQ008,113.25,21.77,2019-08,8.33,6.25,1.097,0.274,0.001,0.016,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,珠海,N44JQ008,114.00,22.00,2019-08,8.13,4.48,1.700,0.337,0.005,0.009
南海,广东,珠海,N44JQ009,114.50,22.00,2019-08,8.21,5.68,0.797,0.084,0.002,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广东,珠海,N44JQ010,113.83,21.75,2019-08,8.24,3.18,0.847,0.029,0.003,未检出
南海,广东,珠海,N44JQ011,113.42,21.65,2019-08,8.15,5.37,0.457,0.035,0.002,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,N00WQ001,114.20,22.08,2019-08,8.10,5.60,2.050,0.138,0.004,0.009
南海,广东,珠海,N00WQ002,114.26,21.94,2019-08,8.27,5.56,0.797,0.074,0.006,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,珠海,N00WQ004,113.51,21.80,2019-08,8.15,5.74,0.473,0.005,0.001,未检出
南海,广东,珠海,N44YQ216,113.81,21.93,2019-08,8.21,4.09,0.607,0.143,0.005,0.009,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,珠海,N44YQ220,113.70,21.55,2019-08,8.21,4.66,0.330,0.021,0.003,未检出
南海,广东,珠海,N44YQ221,113.67,21.77,2019-08,8.15,3.20,0.410,0.039,0.004,未检出,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,南海,广东,珠海,N44YQ223,113.36,21.88,2019-08,8.23,7.12,1.470,0.396,0.002,0.016
南海,广东,珠海,N44YQ230,113.10,21.54,2019-08,8.22,5.34,0.593,0.007,0.002,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,珠海,N44YQ231,113.26,21.59,2019-08,8.17,6.40,0.440,0.014,0.003,未检出
南海,广东,珠海,N44YQ217,114.04,21.81,2019-08,8.28,5.16,0.717,0.068,0.004,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GD0801,110.64,21.24,2019-08,8.01,6.50,0.950,0.243,0.003,未检出
南海,广东,湛江,GD0802,110.42,21.17,2019-08,7.98,6.02,0.920,0.393,0.110,0.013,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GD0803,110.88,21.14,2019-08,8.17,6.54,0.555,0.078,0.001,0.014
南海,广东,湛江,GD0804,110.73,20.77,2019-08,8.08,6.33,0.625,0.065,0.003,0.040,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,湛江,GD0805,110.46,20.58,2019-08,8.02,6.01,0.920,0.804,0.033,0.013
南海,广东,湛江,GD0806,110.80,20.41,2019-08,8.06,6.11,0.635,0.153,0.006,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GD0807,110.49,20.21,2019-08,8.03,5.93,0.900,0.188,0.004,0.017
南海,广东,湛江,GD0808,109.83,21.44,2019-08,8.04,6.74,1.320,0.294,0.005,0.021,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GD0809,109.74,20.70,2019-08,8.17,6.97,0.660,0.198,0.001,0.012
南海,广东,湛江,GD0810,109.41,20.67,2019-08,8.12,7.04,0.450,0.054,0.004,0.015,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,GD0811,109.52,20.38,2019-08,8.15,6.41,0.435,0.072,0.002,0.013
南海,广东,湛江,GD0812,110.55,20.88,2019-08,8.07,5.50,0.650,0.092,0.020,0.010,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,GD0813,109.67,21.07,2019-08,8.10,6.64,0.600,0.130,0.017,0.004
南海,广东,湛江,GD0814,109.89,20.45,2019-08,7.95,5.12,0.760,0.298,0.012,0.030,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广东,湛江,GD0815,110.20,20.95,2019-08,8.03,5.00,1.865,0.611,0.034,0.009
南海,广东,湛江,GD0816,110.38,20.27,2019-08,8.13,5.99,1.205,0.175,0.007,0.010,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,N44ZQ035,110.67,21.17,2019-08,8.06,7.13,1.000,0.178,0.004,0.010
南海,广东,湛江,N44ZQ036,110.44,21.11,2019-08,7.96,5.96,0.985,0.322,0.073,0.016,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,N44ZQ037,110.61,21.05,2019-08,8.02,6.02,0.830,0.285,0.029,0.011
南海,广东,湛江,N44ZQ038,110.75,21.05,2019-08,8.11,6.96,0.785,0.052,0.001,0.025,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,N44ZQ039,110.40,20.89,2019-08,7.97,5.65,0.900,0.220,0.023,0.004
南海,广东,湛江,N44ZQ040,110.53,20.87,2019-08,8.09,5.76,0.610,0.113,0.019,0.013,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,N44ZQ041,110.53,20.72,2019-08,8.06,6.04,0.975,0.184,0.012,未检出
南海,广东,湛江,N44YQ020,110.62,20.63,2019-08,8.12,7.08,0.950,0.140,0.003,0.035,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,N44YQ021,109.85,20.45,2019-08,8.03,5.73,1.000,0.251,0.007,0.016
南海,广东,湛江,N44YQ022,109.70,20.70,2019-08,8.10,6.60,0.605,0.064,0.004,0.022,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,N44YQ023,109.63,21.02,2019-08,8.13,8.31,0.123,0.085,0.004,0.005
南海,广东,湛江,N44YQ024,109.71,21.28,2019-08,8.12,7.70,0.750,0.162,0.003,0.027,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,N44YQ028,109.85,21.42,2019-08,8.13,7.28,1.300,0.198,0.005,0.010
南海,广东,湛江,N44YQ250,110.97,21.38,2019-08,8.02,6.26,0.810,0.266,0.003,0.067,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,N44YQ251,110.77,21.34,2019-08,8.17,7.54,1.000,0.239,0.004,0.007
南海,广东,湛江,N44YQ252,110.88,21.18,2019-08,8.15,6.76,0.750,0.071,0.001,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,N44YQ259,110.55,20.40,2019-08,8.02,6.16,1.013,0.165,0.007,0.008
南海,广东,湛江,N44YQ261,110.36,20.25,2019-08,8.14,5.70,0.937,0.153,0.009,0.011,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广东,湛江,N44YQ265,110.16,20.18,2019-08,8.07,5.77,0.630,0.089,0.009,0.016
南海,广东,湛江,N44YQ266,109.91,20.28,2019-08,8.03,5.59,0.860,0.243,0.009,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,N46JQ001,109.51,20.34,2019-08,8.13,6.62,未检出,0.058,0.003,0.004
南海,广东,湛江,N44YQ269,109.69,20.40,2019-08,8.11,6.60,未检出,0.039,0.003,0.032,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,N44YQ270,109.50,20.86,2019-08,8.13,6.80,未检出,0.065,0.003,未检出
南海,广东,湛江,N44YQ272,109.55,21.19,2019-08,8.14,6.11,0.545,0.095,0.003,0.013,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,N44JQ012,111.00,21.00,2019-08,8.18,7.44,0.767,0.061,0.001,未检出
南海,广东,湛江,N44YQ025,109.77,21.40,2019-08,8.07,7.12,1.050,0.233,0.005,0.013,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广东,湛江,N46YQ268,109.75,20.16,2019-08,8.03,6.49,1.127,0.147,0.010,未检出
南海,广西,北海,GX0501,109.03,21.53,2019-07,7.87,6.36,1.510,0.116,0.005,0.019,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GX0502,108.92,21.53,2019-07,8.00,6.39,1.060,0.037,0.002,0.017
南海,广西,北海,GX0503,109.60,21.50,2019-07,7.94,7.08,0.780,0.085,0.001,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广西,北海,GX0504,109.08,21.49,2019-07,7.86,6.37,0.990,0.522,0.060,0.013
南海,广西,北海,GX0505,109.76,21.43,2019-07,8.03,6.50,0.910,0.040,0.001,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,南海,广西,北海,GX0506,108.95,21.44,2019-07,8.14,6.05,0.500,0.204,0.032,0.028
南海,广西,北海,GX0507,109.38,21.42,2019-07,8.15,6.20,0.730,0.135,0.002,0.009,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GX0508,109.63,21.39,2019-07,8.10,6.11,0.755,0.068,0.008,0.041
南海,广西,北海,GX0509,109.20,21.36,2019-07,8.38,6.84,0.740,0.007,0.001,0.007,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GX0510,109.45,21.37,2019-07,8.17,6.10,0.660,0.057,未检出,0.017
南海,广西,北海,GX0511,108.97,21.30,2019-07,8.21,6.04,0.290,0.068,0.005,0.045,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,GX0512,109.35,21.26,2019-07,8.21,6.02,0.475,0.040,0.002,0.006
南海,广西,北海,N44YQ026,109.60,21.40,2019-07,8.13,6.06,0.740,0.060,0.005,0.001,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,N45ZQ001,109.09,21.38,2019-07,8.21,6.11,0.400,0.029,0.004,0.019
南海,广西,北海,N45ZQ003,108.92,21.38,2019-07,8.19,5.85,0.380,0.059,0.009,0.010,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,北海,N45ZQ005,109.00,21.51,2019-07,7.94,6.36,0.990,0.271,0.001,0.005
南海,广西,北海,N45ZQ008,109.00,21.45,2019-07,8.13,5.97,0.530,0.221,0.029,0.029,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,N45ZQ024,109.64,21.51,2019-07,7.94,6.82,0.880,0.059,0.002,0.009
南海,广西,北海,N45ZQ026,109.43,21.44,2019-07,8.23,6.25,0.810,0.039,0.009,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,北海,N45ZQ028,109.11,21.49,2019-07,7.92,6.00,1.160,0.214,0.026,0.019
南海,广西,北海,N45YQ274,109.27,21.40,2019-07,8.11,6.41,0.740,0.046,0.003,0.007,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,N45WQ273,109.39,21.25,2019-07,8.21,6.08,0.460,0.038,0.001,0.039
南海,广西,北海,N45JQ001,109.03,21.27,2019-07,8.20,6.24,0.285,0.079,0.006,0.023,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,北海,N45JQ002,109.20,21.20,2019-07,8.18,6.03,0.295,0.112,0.008,0.038
南海,广西,钦州,GX0701,108.55,21.80,2019-07,7.86,5.20,1.550,0.789,0.046,0.004,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,钦州,GX0702,108.62,21.64,2019-07,7.93,6.01,0.690,0.187,0.023,0.007
南海,广西,钦州,GX0704,108.63,21.51,2019-07,8.10,7.01,0.730,0.079,0.010,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,钦州,GX0705,108.64,21.35,2019-07,8.20,6.04,0.395,0.058,0.007,0.018
南海,广西,钦州,N45ZQ007,108.84,21.51,2019-07,8.13,7.07,1.200,0.005,0.001,0.012,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,钦州,N45ZQ010,108.61,21.57,2019-07,8.09,6.91,0.850,0.088,0.012,0.007
南海,广西,钦州,N45ZQ014,108.73,21.52,2019-07,8.09,7.10,0.660,0.009,0.001,0.018,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,钦州,N45ZQ016,108.73,21.43,2019-07,8.19,5.96,0.360,0.059,0.009,0.006
南海,广西,钦州,N45ZQ030,108.86,21.66,2019-07,7.73,6.12,1.060,0.830,0.012,0.010,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广西,钦州,N45ZQ031,108.85,21.68,2019-07,7.70,6.41,1.510,1.165,0.005,0.007
南海,广西,钦州,N45ZQ032,108.71,21.63,2019-07,7.88,7.21,1.990,0.033,0.002,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,钦州,N45ZQ033,108.61,21.66,2019-07,7.90,5.83,0.600,0.193,0.024,0.018
南海,广西,钦州,N45ZQ034,108.60,21.70,2019-07,7.90,5.26,1.170,0.608,0.041,0.020,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,南海,广西,钦州,N45ZQ035,108.57,21.82,2019-07,7.88,5.28,1.980,0.937,0.044,0.003
南海,广西,钦州,N45ZQ036,108.55,21.81,2019-07,7.83,5.36,1.500,0.825,0.048,0.001,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,钦州,N45ZQ015,108.62,21.39,2019-07,8.21,6.03,0.370,0.050,0.007,0.010
南海,广西,钦州,N45WQ275,108.76,21.24,2019-07,8.21,6.04,0.270,0.073,0.006,0.020,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,防城港,GX0601,108.40,21.63,2019-07,8.06,6.53,0.710,0.108,0.021,0.006
南海,广西,防城港,GX0602,108.35,21.54,2019-07,8.14,6.56,0.695,0.038,0.004,0.042,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GX0603,108.22,21.55,2019-07,8.31,7.39,0.970,0.017,未检出,0.003
南海,广西,防城港,GX0604,108.09,21.49,2019-07,7.52,5.13,0.900,0.256,0.029,0.008,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,GX0605,108.29,21.40,2019-07,8.23,6.55,0.535,0.020,0.005,0.025
南海,广西,防城港,GX0606,108.47,21.50,2019-07,8.16,6.86,0.645,0.008,0.003,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,N45ZQ011,108.48,21.50,2019-07,8.18,6.89,0.630,0.005,0.003,0.002
南海,广西,防城港,N45ZQ017,108.29,21.49,2019-07,8.11,6.58,0.580,0.062,0.008,0.012,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,N45ZQ019,108.22,21.43,2019-07,8.23,6.50,0.575,0.023,0.003,0.019
南海,广西,防城港,N45ZQ020,108.15,21.48,2019-07,8.03,6.21,0.620,0.091,0.007,0.014,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,南海,广西,防城港,N45ZQ021,108.20,21.49,2019-07,8.27,6.89,0.950,0.003,0.001,0.042
南海,广西,防城港,N45ZQ022,108.11,21.44,2019-07,8.19,6.41,0.730,0.022,0.002,0.040,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,南海,广西,防城港,N45ZQ037,108.33,21.62,2019-07,8.06,6.24,0.690,0.210,0.020,0.005
